segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap2_problem_section_v3_fixed,105.440000,111.640000,3204,58,1780899117.860447168,107.384899616,26.639119,8.004278,16,77,929,17,9,8,-0.872727273,0.650485437,31,550,519,290,-30,BOTH,RIGHT,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,121,461,640,31,551,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3205,59,1780899117.896301985,107.420754433,26.584432,7.884722,16,76,908,14,5,9,-0.867647059,0.625000000,33,550,517,291,-29,BOTH,RIGHT,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,121,460,640,31,550,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3206,60,1780899117.929931164,107.454383612,26.500426,7.816289,16,77,867,16,7,9,-0.868852459,0.650000000,33,549,516,291,-29,BOTH,RIGHT,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,123,460,640,33,550,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3207,61,1780899117.959368229,107.483820677,26.567017,7.835862,16,79,851,16,7,9,-0.904761905,0.623931624,32,548,516,290,-30,BOTH,RIGHT,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,123,459,639,33,549,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3208,62,1780899117.995633602,107.520086050,26.591207,7.842687,16,78,809,17,5,12,-0.906976744,0.625000000,32,548,516,290,-30,BOTH,RIGHT,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,122,458,638,32,548,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3209,63,1780899118.027787924,107.552240372,26.422045,7.872184,16,77,833,11,3,8,-0.900000000,0.622047244,32,548,516,290,-30,BOTH,RIGHT,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,122,458,638,32,548,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3210,64,1780899118.064981699,107.589434147,26.509844,7.914866,16,77,828,13,4,9,-0.846153846,0.645833333,32,548,516,290,-30,BOTH,NONE,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,122,458,638,32,548,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3211,65,1780899118.095094919,107.619547367,26.500028,8.016071,16,79,770,16,6,10,-0.886363636,0.600000000,32,551,519,291,-29,BOTH,NONE,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,122,458,638,32,548,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3212,66,1780899118.127860069,107.652312517,26.599744,8.158558,16,80,770,13,4,9,-0.897435897,0.650000000,33,551,518,292,-28,BOTH,NONE,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,122,461,640,32,551,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3213,67,1780899118.165196896,107.689649343,26.480000,8.157473,16,82,730,14,4,10,-0.897959184,0.623853211,34,550,516,292,-28,BOTH,NONE,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,123,461,640,33,551,LOCAL,v3_local_first_used;v3_local_accept
