segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap1_problem_section_v0_1,14.000000,80.000000,418,0,1780899024.486595154,14.011047602,112.155000,51.664753,16,236,977,9,2,5,-0.933333333,0.462427746,28,574,546,301,-19,BOTH,BOTH,STRAIGHT,0,19,,0,0,0,0,90,no_last_good,0,0,1,no_last_good,0,0,0,0,no_last_good_use_full,,,,,,,FULL_NO_LAST_GOOD,
lap1_problem_section_v0_1,14.000000,80.000000,419,1,1780899024.516566038,14.041018486,112.043111,51.414695,16,235,912,17,4,13,-1.037037037,0.466666667,28,573,545,300,-20,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,118,484,640,28,574,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,420,2,1780899024.549727201,14.074179649,112.106903,51.389151,16,236,980,19,3,16,-0.969696970,0.468468468,26,572,546,299,-21,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,118,483,640,28,573,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,421,3,1780899024.587260485,14.111712933,112.376790,51.733260,16,236,1021,17,3,14,-1.000000000,0.469230769,26,571,545,298,-22,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,482,640,26,572,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,422,4,1780899024.615929842,14.140382290,112.578892,52.161138,16,236,1099,23,4,19,-0.951219512,0.487804878,26,569,543,297,-23,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,481,640,26,571,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,423,5,1780899024.655637503,14.180089951,112.779616,52.381868,16,235,1151,21,2,19,-0.932432432,0.485714286,26,569,543,297,-23,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,479,640,26,569,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,424,6,1780899024.686266184,14.210718632,113.117599,52.569435,16,236,1046,19,4,15,-0.936708861,0.484076433,26,568,542,297,-23,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,479,640,26,569,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,425,7,1780899024.717600346,14.242052794,113.516875,52.627066,16,235,976,16,4,12,-0.934210526,0.487012987,26,569,543,297,-23,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,478,640,26,568,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,426,8,1780899024.754693985,14.279146433,113.991420,52.723702,16,236,907,15,5,10,-0.894736842,0.486956522,26,569,543,297,-23,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,479,640,26,569,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,427,9,1780899024.785379648,14.309832096,114.728026,53.104132,16,236,927,12,4,8,-0.933333333,0.505747126,26,567,541,296,-24,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,479,640,26,569,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,428,10,1780899024.817679405,14.342131853,115.499276,53.055537,16,236,850,11,5,6,-0.902439024,0.488721805,27,565,538,296,-24,BOTH,BOTH,STRAIGHT,0,0,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,477,640,26,567,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,429,11,1780899024.854020834,14.378473282,115.718366,53.074211,16,236,843,8,4,4,-0.934426230,0.504854369,27,565,538,296,-24,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,117,475,640,27,565,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,430,12,1780899024.885658979,14.410111427,116.038935,53.155585,16,235,809,7,4,3,-0.884615385,0.509316770,28,564,536,296,-24,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,117,475,640,27,565,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,431,13,1780899024.923285007,14.447737455,116.306278,53.232002,16,236,805,9,5,4,-0.903846154,0.509202454,29,564,535,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,118,474,640,28,564,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,432,14,1780899024.954689026,14.479141474,116.383565,53.210045,16,235,817,8,4,4,-0.870588235,0.509202454,30,564,534,297,-23,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,119,474,640,29,564,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,433,15,1780899024.985708237,14.510160685,116.140980,53.139147,16,236,825,11,6,5,-0.896103896,0.508771930,31,564,533,297,-23,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,120,474,640,30,564,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,434,16,1780899025.021608114,14.546060562,115.898366,53.046494,16,236,838,8,4,4,-0.954545455,0.521739130,31,566,535,298,-22,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,121,474,640,31,564,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,435,17,1780899025.054200172,14.578652620,116.172557,53.009513,16,235,845,12,7,5,-0.916666667,0.512500000,32,566,534,299,-21,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,121,476,640,31,566,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,436,18,1780899025.087039471,14.611491919,116.571435,53.084280,16,236,867,10,5,5,-0.875000000,0.527950311,34,567,533,300,-20,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,122,476,640,32,566,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,437,19,1780899025.122685671,14.647138119,116.850511,53.064129,16,236,877,8,5,3,-0.872727273,0.527950311,36,568,532,302,-18,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,124,477,640,34,567,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,438,20,1780899025.154124737,14.678577185,117.069787,52.921754,16,236,905,10,6,4,-0.870967742,0.531250000,39,569,530,304,-16,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,126,478,640,36,568,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,439,21,1780899025.191286325,14.715738773,117.122756,52.576128,16,236,883,12,6,6,-0.847222222,0.549180328,40,570,530,305,-15,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,129,479,640,39,569,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,440,22,1780899025.224868059,14.749320507,117.155724,52.198086,16,236,895,11,8,3,-0.870370370,0.548387097,40,570,530,305,-15,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,130,480,640,40,570,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,441,23,1780899025.254300356,14.778752804,117.286449,51.886199,16,235,906,10,6,4,-0.814285714,0.550632911,40,569,529,304,-16,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,130,480,640,40,570,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,442,24,1780899025.290753603,14.815206051,117.533082,51.759366,16,235,834,11,6,5,-0.843137255,0.556701031,38,568,530,303,-17,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,130,479,640,40,569,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,443,25,1780899025.321560383,14.846012831,117.575994,51.710606,16,236,792,10,4,6,-0.850000000,0.559523810,35,565,530,300,-20,BOTH,BOTH,STRAIGHT,0,3,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,128,478,640,38,568,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,444,26,1780899025.359040737,14.883493185,117.903849,51.834155,19,235,759,8,4,4,-0.843137255,0.573333333,33,562,529,297,-23,BOTH,BOTH,STRAIGHT,0,3,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,125,475,640,35,565,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,445,27,1780899025.389338493,14.913790941,118.373949,51.919121,16,235,751,9,3,6,-0.842105263,0.577586207,32,561,529,296,-24,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,123,472,640,33,562,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,446,28,1780899025.422024727,14.946477175,118.779602,52.150492,16,235,730,9,2,7,-0.843750000,0.552631579,30,561,531,295,-25,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,122,471,640,32,561,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,447,29,1780899025.458657742,14.983110189,119.034119,52.368426,16,235,679,8,1,7,-0.846153846,0.577586207,29,560,531,294,-26,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,120,471,640,30,561,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,448,30,1780899025.490075827,15.014528275,119.703438,52.642216,26,235,675,8,3,5,-0.860759494,0.580000000,28,556,528,292,-28,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,119,470,640,29,560,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,449,31,1780899025.522577524,15.047029972,120.354332,52.871270,19,235,696,7,2,5,-0.836956522,0.598425197,26,553,527,289,-31,BOTH,BOTH,STRAIGHT,0,3,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,118,466,640,28,556,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,450,32,1780899025.559649229,15.084101677,120.833920,53.104636,16,235,547,8,3,5,-0.807692308,0.576642336,26,552,526,289,-31,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,463,640,26,553,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,451,33,1780899025.589991093,15.114443541,121.285313,53.137125,16,235,719,9,3,6,-0.840425532,0.578947368,28,552,524,290,-30,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,116,462,640,26,552,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,452,34,1780899025.626680851,15.151133299,121.632571,53.136532,16,236,718,9,4,5,-0.815384615,0.590163934,28,552,524,290,-30,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,118,462,640,28,552,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,453,35,1780899025.659774542,15.184226990,121.957912,53.344637,16,236,724,8,2,6,-0.819277108,0.586206897,30,552,522,291,-29,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,118,462,640,28,552,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,454,36,1780899025.690304279,15.214756727,122.089148,53.334191,16,235,737,7,2,5,-0.835616438,0.591836735,32,552,520,292,-28,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,120,462,640,30,552,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,455,37,1780899025.725294590,15.249747038,122.335313,53.395784,20,235,724,8,2,6,-0.813953488,0.566666667,34,552,518,293,-27,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,122,462,640,32,552,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,456,38,1780899025.757246733,15.281699181,122.189545,53.400195,20,235,702,6,2,4,-0.809523810,0.582352941,38,560,522,299,-21,BOTH,BOTH,STRAIGHT,0,6,4,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,124,462,640,34,552,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,457,39,1780899025.789856672,15.314309120,122.244588,53.368971,22,235,715,7,3,4,-0.769230769,0.603658537,39,564,525,301,-19,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,128,470,640,38,560,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,458,40,1780899025.825947523,15.350399971,122.312401,53.377850,23,235,711,8,3,5,-0.791666667,0.602409639,43,568,525,305,-15,BOTH,BOTH,STRAIGHT,0,4,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,129,474,640,39,564,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,459,41,1780899025.857957363,15.382409811,122.435739,53.526173,16,235,691,9,3,6,-0.810810811,0.600000000,46,572,526,309,-11,BOTH,BOTH,STRAIGHT,0,4,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,133,478,640,43,568,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,460,42,1780899025.893528223,15.417980671,123.070966,53.789747,22,236,718,9,4,5,-0.840579710,0.592592593,51,573,522,312,-8,BOTH,BOTH,STRAIGHT,0,3,4,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,136,482,640,46,572,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,461,43,1780899025.926761866,15.451214314,122.897869,53.878805,27,235,694,9,5,4,-0.808823529,0.601449275,53,578,525,315,-5,BOTH,BOTH,STRAIGHT,0,3,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,483,640,51,573,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,462,44,1780899025.959074020,15.483526468,122.829162,53.898774,31,235,708,10,4,6,-0.809523810,0.625000000,56,581,525,318,-2,BOTH,BOTH,STRAIGHT,0,3,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,143,488,640,53,578,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,463,45,1780899025.994172096,15.518624544,123.008722,54.133494,37,235,700,11,4,7,-0.780487805,0.636363636,59,586,527,322,2,BOTH,BOTH,STRAIGHT,0,4,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,146,491,640,56,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,464,46,1780899026.025376797,15.549829245,123.387841,54.685799,30,236,679,11,6,5,-0.781818182,0.603053435,61,590,529,325,5,BOTH,BOTH,STRAIGHT,0,3,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,496,640,59,586,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,465,47,1780899026.057199955,15.581652403,123.635625,55.051071,16,235,498,9,6,3,-0.839285714,0.625000000,61,592,531,326,6,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,500,640,61,590,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,466,48,1780899026.094463587,15.618916035,124.030256,55.463500,16,235,498,7,5,2,-0.780952381,0.623931624,61,592,531,326,6,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,502,640,61,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,467,49,1780899026.126348734,15.650801182,124.121946,55.545572,16,235,510,7,5,2,-0.779661017,0.623762376,59,590,531,324,4,BOTH,BOTH,STRAIGHT,0,2,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,502,640,61,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,468,50,1780899026.162187099,15.686639547,124.090199,55.568692,16,236,498,8,6,2,-0.783018868,0.625000000,57,591,534,324,4,BOTH,BOTH,STRAIGHT,0,0,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,500,640,59,590,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,469,51,1780899026.193458319,15.717910767,124.937543,55.947651,16,235,495,9,5,4,-0.760416667,0.611111111,55,591,536,323,3,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,501,640,57,591,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,470,52,1780899026.225980997,15.750433445,125.758821,56.304288,16,236,496,8,5,3,-0.752577320,0.623529412,55,590,535,322,2,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,145,501,640,55,591,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,471,53,1780899026.260753393,15.785205841,126.605256,56.658513,16,236,504,10,5,5,-0.779661017,0.625000000,55,589,534,322,2,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,145,500,640,55,590,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,472,54,1780899026.293642044,15.818094492,127.254631,57.120533,16,236,511,8,5,3,-0.754545455,0.625000000,55,585,530,320,0,BOTH,BOTH,STRAIGHT,0,2,4,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,145,499,640,55,589,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,473,55,1780899026.332396984,15.856849432,127.814162,57.377208,16,236,713,13,6,7,-0.804878049,0.623529412,54,585,531,319,-1,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,145,495,640,55,585,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,474,56,1780899026.363523722,15.887976170,128.290597,57.588138,16,236,541,9,5,4,-0.786666667,0.623762376,54,584,530,319,-1,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,495,640,54,585,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,475,57,1780899026.395004272,15.919456720,128.549929,57.723933,16,236,564,10,5,5,-0.755319149,0.625000000,53,584,531,318,-2,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,494,640,54,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,476,58,1780899026.430569887,15.955022335,129.173480,58.065209,16,236,579,9,5,4,-0.752212389,0.648351648,54,583,529,318,-2,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,143,494,640,53,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,477,59,1780899026.462946415,15.987398863,129.657713,58.308376,16,236,598,9,4,5,-0.754237288,0.623762376,53,581,528,317,-3,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,493,640,54,583,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,478,60,1780899026.495793819,16.020246267,130.002969,58.576223,16,236,619,9,4,5,-0.756097561,0.629629630,51,581,530,316,-4,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,143,491,640,53,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,479,61,1780899026.530662775,16.055115223,131.285114,59.281203,16,236,631,12,6,6,-0.777777778,0.631578947,51,581,530,316,-4,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,491,640,51,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,480,62,1780899026.562589645,16.087042093,132.189730,59.830609,16,236,651,10,6,4,-0.781250000,0.626760563,51,584,533,317,-3,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,491,640,51,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,481,63,1780899026.597241402,16.121693850,134.435199,60.714762,16,236,663,8,4,4,-0.781250000,0.628787879,57,590,533,323,3,BOTH,BOTH,STRAIGHT,0,6,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,494,640,51,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,482,64,1780899026.629274607,16.153727055,136.840185,61.790747,16,236,688,11,6,5,-0.783132530,0.622047244,61,591,530,326,6,BOTH,BOTH,STRAIGHT,0,3,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,500,640,57,590,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,483,65,1780899026.662574530,16.187026978,137.557926,62.313696,16,236,720,9,5,4,-0.756521739,0.624060150,64,592,528,328,8,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,151,501,640,61,591,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,484,66,1780899026.697451353,16.221903801,139.339219,63.011871,16,236,758,11,6,5,-0.772727273,0.616438356,65,595,530,330,10,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,154,502,640,64,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,485,67,1780899026.730000496,16.254452944,141.059148,63.560001,16,236,787,12,7,5,-0.773913043,0.625000000,68,597,529,332,12,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,505,640,65,595,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,486,68,1780899026.760050774,16.284503222,142.924830,64.085397,16,236,825,16,11,5,-0.769230769,0.657142857,70,598,528,334,14,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,158,507,640,68,597,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,487,69,1780899026.797541142,16.321993589,145.176932,64.807261,16,236,846,17,9,8,-0.736842105,0.657894737,70,599,529,334,14,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,1,1,1,0,hold_local_both_unstable_wait_full_consistency,0,160,508,640,70,598,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v0_1,14.000000,80.000000,488,70,1780899026.829721689,16.354174137,143.523608,63.964012,16,236,878,17,10,7,-0.752136752,0.644067797,68,600,532,334,14,BOTH,BOTH,STRAIGHT,0,0,3,1,1,1,1,90,success,1,1,0,success,1,1,2,0,hold_local_both_unstable_wait_full_consistency,0,160,509,640,70,599,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v0_1,14.000000,80.000000,489,71,1780899026.867621660,16.392074108,140.078651,62.288282,16,236,870,17,9,8,-0.741935484,0.658536585,68,600,532,334,14,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,1,1,3,0,hold_local_both_unstable_wait_full_consistency,0,158,510,640,68,600,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
