segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap2_problem_section_v0_1,104.000000,115.000000,3127,24,1780899115.280017376,104.804469824,118.394716,60.953226,16,235,603,7,3,4,-0.803921569,0.603448276,68,598,530,333,13,BOTH,STRAIGHT,0,3,1,
lap2_problem_section_v0_1,104.000000,115.000000,3128,25,1780899115.312917709,104.837370157,118.173807,61.317459,16,235,612,7,2,5,-0.780701754,0.684210526,67,571,504,319,-1,BOTH,STRAIGHT,0,14,26,
lap2_problem_section_v0_1,104.000000,115.000000,3129,26,1780899115.350099087,104.874551535,117.776591,61.506396,16,235,621,7,3,4,-0.796610169,0.689655172,69,571,502,320,0,BOTH,STRAIGHT,0,1,2,
lap2_problem_section_v0_1,104.000000,115.000000,3130,27,1780899115.381939411,104.906391859,117.262244,61.785442,16,235,629,5,2,3,-0.782258065,0.686274510,69,573,504,321,1,BOTH,STRAIGHT,0,1,2,
lap2_problem_section_v0_1,104.000000,115.000000,3131,28,1780899115.415309906,104.939762354,116.448665,61.991225,16,235,618,7,2,5,-0.784615385,0.687500000,71,575,504,323,3,BOTH,STRAIGHT,0,2,0,
lap2_problem_section_v0_1,104.000000,115.000000,3132,29,1780899115.447721720,104.972174168,115.943352,62.367009,16,236,589,4,2,2,-0.800000000,0.618181818,74,601,527,337,17,BOTH,STRAIGHT,0,14,23,
lap2_problem_section_v0_1,104.000000,115.000000,3133,30,1780899115.480012178,105.004464626,115.089588,62.421281,16,235,579,6,2,4,-0.800000000,0.680000000,75,578,503,326,6,BOTH,STRAIGHT,0,11,24,
lap2_problem_section_v0_1,104.000000,115.000000,3134,31,1780899115.516027689,105.040480137,113.808026,62.259457,16,236,596,7,3,4,-0.780952381,0.692307692,71,579,508,325,5,BOTH,STRAIGHT,0,1,5,
lap2_problem_section_v0_1,104.000000,115.000000,3135,32,1780899115.547625065,105.072077513,112.391776,62.104636,16,235,593,5,2,3,-0.755319149,0.604651163,69,606,537,337,17,BOTH,STRAIGHT,0,12,29,
lap2_problem_section_v0_1,104.000000,115.000000,3136,33,1780899115.579691887,105.104144335,110.713253,62.223411,16,236,608,6,2,4,-0.779220779,0.677419355,67,581,514,324,4,BOTH,STRAIGHT,0,13,23,
lap2_problem_section_v0_1,104.000000,115.000000,3137,34,1780899115.615861654,105.140314102,109.208182,62.491059,16,235,608,5,2,3,-0.783018868,0.641791045,67,605,538,336,16,BOTH,STRAIGHT,0,12,24,
lap2_problem_section_v0_1,104.000000,115.000000,3138,35,1780899115.647025585,105.171478033,107.908182,63.115663,16,236,619,6,2,4,-0.780701754,0.641025641,68,603,535,335,15,BOTH,STRAIGHT,0,1,3,
lap2_problem_section_v0_1,104.000000,115.000000,3139,36,1780899115.683083534,105.207535982,106.446776,63.779858,16,236,625,6,2,4,-0.782178218,0.630136986,67,605,538,336,16,BOTH,STRAIGHT,0,1,3,
lap2_problem_section_v0_1,104.000000,115.000000,3140,37,1780899115.715085983,105.239538431,105.407273,64.162636,16,236,660,5,2,3,-0.782178218,0.702702703,66,579,513,322,2,BOTH,STRAIGHT,0,14,25,
lap2_problem_section_v0_1,104.000000,115.000000,3141,38,1780899115.747891903,105.272344351,104.572003,64.261868,16,235,668,8,3,5,-0.800000000,0.710526316,68,578,510,323,3,BOTH,STRAIGHT,0,1,3,
lap2_problem_section_v0_1,104.000000,115.000000,3142,39,1780899115.783994675,105.308447123,103.312330,64.562202,16,236,706,7,3,4,-0.781250000,0.711111111,65,579,514,322,2,BOTH,STRAIGHT,0,1,4,
lap2_problem_section_v0_1,104.000000,115.000000,3143,40,1780899115.816855431,105.341307878,102.298878,64.593305,16,236,702,9,2,7,-0.780701754,0.641025641,65,603,538,334,14,BOTH,STRAIGHT,0,12,24,
lap2_problem_section_v0_1,104.000000,115.000000,3144,41,1780899115.851276875,105.375729322,101.532912,64.519127,16,236,786,5,2,3,-0.783333333,0.702479339,64,580,516,322,2,BOTH,STRAIGHT,0,12,22,
lap2_problem_section_v0_1,104.000000,115.000000,3145,42,1780899115.883847475,105.408299923,100.804815,64.674577,16,236,761,6,2,4,-0.796610169,0.720000000,64,580,516,322,2,BOTH,STRAIGHT,0,0,0,
lap2_problem_section_v0_1,104.000000,115.000000,3146,43,1780899115.918930769,105.443383217,100.522543,65.397084,16,235,722,6,2,4,-0.785046729,0.722222222,66,579,513,322,2,BOTH,STRAIGHT,0,0,3,
lap2_problem_section_v0_1,104.000000,115.000000,3147,44,1780899115.953891039,105.478343487,99.827017,65.644814,16,236,793,7,3,4,-0.800000000,0.700854701,67,580,513,323,3,BOTH,STRAIGHT,0,1,0,
lap2_problem_section_v0_1,104.000000,115.000000,3148,45,1780899115.986154795,105.510607243,98.707912,65.640939,16,236,915,10,3,4,-0.800000000,0.700854701,67,580,513,323,3,BOTH,STRAIGHT,0,0,0,
lap2_problem_section_v0_1,104.000000,115.000000,3149,46,1780899116.017976999,105.542429447,97.460568,65.507324,16,236,942,11,3,4,-0.789473684,0.671875000,66,582,516,324,4,BOTH,STRAIGHT,0,1,3,
lap2_problem_section_v0_1,104.000000,115.000000,3150,47,1780899116.052480698,105.576933146,96.034517,65.175543,16,236,1023,10,2,4,-0.782258065,0.717391304,65,578,513,321,1,BOTH,STRAIGHT,0,3,3,
lap2_problem_section_v0_1,104.000000,115.000000,3151,48,1780899116.085083008,105.609535456,94.428764,64.574778,16,236,1041,13,3,5,-0.781818182,0.709677419,63,579,516,321,1,BOTH,STRAIGHT,0,0,3,
lap2_problem_section_v0_1,104.000000,115.000000,3152,49,1780899116.121573925,105.646026373,92.481165,63.824269,16,236,1069,11,2,5,-0.781818182,0.701298701,62,581,519,321,1,BOTH,STRAIGHT,0,0,3,
lap2_problem_section_v0_1,104.000000,115.000000,3153,50,1780899116.152004957,105.676457405,90.491420,63.071476,16,236,1050,11,2,5,-0.806722689,0.714285714,63,580,517,321,1,BOTH,STRAIGHT,0,0,2,
lap2_problem_section_v0_1,104.000000,115.000000,3154,51,1780899116.183911800,105.708364248,88.583196,62.435776,16,235,1137,13,4,6,-0.761904762,0.653061224,62,585,523,323,3,BOTH,STRAIGHT,0,2,6,
lap2_problem_section_v0_1,104.000000,115.000000,3155,52,1780899116.223921537,105.748373985,86.517543,61.536038,16,236,1145,12,3,5,-0.755555556,0.651162791,62,583,521,322,2,BOTH,STRAIGHT,0,1,2,
lap2_problem_section_v0_1,104.000000,115.000000,3156,53,1780899116.252811193,105.777263641,84.380739,60.520379,16,236,1191,13,4,5,-0.689655172,0.645569620,42,583,541,312,-8,BOTH,STRAIGHT,0,10,20,
lap2_problem_section_v0_1,104.000000,115.000000,3157,54,1780899116.283829927,105.808282375,82.222557,59.442467,16,235,1188,16,5,7,-0.685714286,0.600000000,41,606,565,323,3,BOTH,STRAIGHT,0,11,24,
lap2_problem_section_v0_1,104.000000,115.000000,3158,55,1780899116.319523573,105.843976021,79.980895,58.314638,16,235,1187,13,4,5,-0.684210526,0.685714286,41,582,541,311,-9,BOTH,STRAIGHT,0,12,24,
lap2_problem_section_v0_1,104.000000,115.000000,3159,56,1780899116.352965832,105.877418280,78.143622,57.282205,16,235,1220,14,5,5,-0.743589744,0.642857143,45,603,558,324,4,BOTH,STRAIGHT,0,13,17,
lap2_problem_section_v0_1,104.000000,115.000000,3160,57,1780899116.387451649,105.911904097,76.133821,56.199483,16,235,1231,15,6,4,-0.800000000,0.671052632,61,581,520,321,1,BOTH,STRAIGHT,0,3,38,
lap2_problem_section_v0_1,104.000000,115.000000,3161,58,1780899116.419361115,105.943813562,74.222045,55.163790,16,236,1256,18,7,7,-0.720000000,0.600000000,44,604,560,324,4,BOTH,STRAIGHT,0,3,40,
lap2_problem_section_v0_1,104.000000,115.000000,3162,59,1780899116.452617645,105.977070093,72.293011,53.940918,16,235,1214,12,5,4,-1.086956522,0.672897196,250,579,329,414,94,BOTH,STRAIGHT,0,90,231,center_jump;lane_width_jump
lap2_problem_section_v0_1,104.000000,115.000000,3163,60,1780899116.490041256,106.014493704,70.122074,52.705341,16,235,1165,15,6,5,-0.766666667,0.673076923,59,578,519,318,-2,BOTH,STRAIGHT,0,96,190,center_jump;lane_width_jump
lap2_problem_section_v0_1,104.000000,115.000000,3164,61,1780899116.522756815,106.047209263,67.974886,51.272481,16,235,1183,12,5,5,-0.725806452,0.657894737,43,578,535,310,-10,BOTH,STRAIGHT,0,8,16,
