segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap1_problem_section_v3,14.000000,80.000000,473,55,1780899026.332396984,15.856849432,127.814162,57.377208,16,236,713,13,6,7,-0.804878049,0.623529412,54,585,531,319,-1,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,145,495,640,55,585,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,474,56,1780899026.363523722,15.887976170,128.290597,57.588138,16,236,541,9,5,4,-0.786666667,0.623762376,54,584,530,319,-1,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,495,640,54,585,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,475,57,1780899026.395004272,15.919456720,128.549929,57.723933,16,236,564,10,5,5,-0.755319149,0.625000000,53,584,531,318,-2,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,494,640,54,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,476,58,1780899026.430569887,15.955022335,129.173480,58.065209,16,236,579,9,5,4,-0.752212389,0.648351648,54,583,529,318,-2,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,143,494,640,53,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,477,59,1780899026.462946415,15.987398863,129.657713,58.308376,16,236,598,9,4,5,-0.754237288,0.623762376,53,581,528,317,-3,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,493,640,54,583,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,478,60,1780899026.495793819,16.020246267,130.002969,58.576223,16,236,619,9,4,5,-0.756097561,0.629629630,51,581,530,316,-4,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,143,491,640,53,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,479,61,1780899026.530662775,16.055115223,131.285114,59.281203,16,236,631,12,6,6,-0.777777778,0.631578947,51,581,530,316,-4,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,491,640,51,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,480,62,1780899026.562589645,16.087042093,132.189730,59.830609,16,236,651,10,6,4,-0.781250000,0.626760563,51,584,533,317,-3,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,491,640,51,581,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,481,63,1780899026.597241402,16.121693850,134.435199,60.714762,16,236,663,8,4,4,-0.781250000,0.628787879,57,590,533,323,3,BOTH,BOTH,STRAIGHT,0,6,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,494,640,51,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,482,64,1780899026.629274607,16.153727055,136.840185,61.790747,16,236,688,11,6,5,-0.783132530,0.622047244,61,591,530,326,6,BOTH,BOTH,STRAIGHT,0,3,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,500,640,57,590,LOCAL,v3_local_first_used;v3_local_accept
