segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap2_problem_section_v0_1,105.440000,111.640000,3232,86,1780899118.801489115,108.325941563,27.480327,9.584855,17,86,826,8,2,6,-1.150000000,0.560000000,23,565,542,294,-26,BOTH,STRAIGHT,0,4,11,
lap2_problem_section_v0_1,105.440000,111.640000,3233,87,1780899118.833215714,108.357668161,27.552457,9.712159,17,88,733,9,3,6,-1.360000000,0.541666667,28,568,540,228,-92,BOTH,LEFT,0,66,2,
lap2_problem_section_v0_1,105.440000,111.640000,3234,88,1780899118.869791508,108.394243956,27.934602,9.994785,17,88,725,9,2,6,-1.064516129,0.469387755,21,580,559,300,-20,BOTH,STRAIGHT,0,72,19,
lap2_problem_section_v0_1,105.440000,111.640000,3235,89,1780899118.901304007,108.425756454,28.015469,10.399482,16,90,758,11,3,8,-1.193548387,0.466666667,25,579,554,232,-88,BOTH,LEFT,0,68,5,
lap2_problem_section_v0_1,105.440000,111.640000,3236,90,1780899118.931888819,108.456341267,28.321165,10.497668,18,92,700,8,2,6,-1.080000000,0.492957746,22,574,552,298,-22,BOTH,STRAIGHT,0,66,2,
lap2_problem_section_v0_1,105.440000,111.640000,3237,91,1780899118.968499422,108.492951870,28.370682,10.496918,16,92,770,10,3,7,-1.212121212,0.472222222,25,596,571,240,-80,BOTH,LEFT,0,58,19,
lap2_problem_section_v0_1,105.440000,111.640000,3238,92,1780899118.999143362,108.523595810,28.501420,10.555620,17,91,728,9,3,6,-1.242424242,0.486111111,24,576,552,230,-90,BOTH,LEFT,0,10,19,
lap2_problem_section_v0_1,105.440000,111.640000,3239,93,1780899119.036871910,108.561324358,28.378835,10.765705,17,92,718,7,2,5,-1.250000000,0.520000000,25,572,547,228,-92,BOTH,LEFT,0,2,5,
lap2_problem_section_v0_1,105.440000,111.640000,3240,94,1780899119.068634987,108.593087435,28.505938,10.898389,16,91,762,8,2,6,-1.212121212,0.489130435,24,577,553,230,-90,BOTH,LEFT,0,2,6,
lap2_problem_section_v0_1,105.440000,111.640000,3241,95,1780899119.098753214,108.623205662,28.306051,10.833084,18,94,729,7,2,5,-1.108695652,0.467532468,20,582,562,301,-19,BOTH,STRAIGHT,0,71,9,
lap2_problem_section_v0_1,105.440000,111.640000,3242,96,1780899119.138428211,108.662880659,28.715199,11.049804,17,94,759,10,3,6,-1.347826087,0.433333333,24,609,585,246,-74,BOTH,LEFT,0,55,23,
lap2_problem_section_v0_1,105.440000,111.640000,3243,97,1780899119.170402527,108.694854975,28.667599,11.135566,16,95,815,9,2,7,-1.307692308,0.462686567,24,586,562,235,-85,BOTH,LEFT,0,11,23,
lap2_problem_section_v0_1,105.440000,111.640000,3244,98,1780899119.200842142,108.725294590,28.810682,11.277422,17,95,806,11,4,7,-1.250000000,0.421052632,22,595,573,238,-82,BOTH,LEFT,0,3,11,
lap2_problem_section_v0_1,105.440000,111.640000,3245,99,1780899119.237714767,108.762167215,29.008750,11.469827,16,97,831,11,4,6,-1.285714286,0.431034483,22,590,568,236,-84,BOTH,LEFT,0,2,5,
lap2_problem_section_v0_1,105.440000,111.640000,3246,100,1780899119.271024704,108.795477152,29.081719,11.404624,17,95,786,8,3,5,-1.300000000,0.420000000,21,593,572,237,-83,BOTH,LEFT,0,1,4,
lap2_problem_section_v0_1,105.440000,111.640000,3247,101,1780899119.304440737,108.828893185,29.318281,11.483084,17,96,816,9,2,7,-1.212121212,0.448275862,19,583,564,231,-89,BOTH,LEFT,0,6,8,
lap2_problem_section_v0_1,105.440000,111.640000,3248,102,1780899119.337234735,108.861687183,29.492685,11.655154,17,96,826,11,3,7,-1.333333333,0.423728814,21,589,568,235,-85,BOTH,LEFT,0,4,4,
lap2_problem_section_v0_1,105.440000,111.640000,3249,103,1780899119.367237806,108.891690254,29.422656,11.831087,16,101,812,9,3,6,-1.461538462,0.426229508,22,587,565,234,-86,BOTH,LEFT,0,1,3,
lap2_problem_section_v0_1,105.440000,111.640000,3250,104,1780899119.405404568,108.929857016,29.658480,12.045051,17,98,863,9,3,6,-1.413793103,0.430379747,21,585,564,233,-87,BOTH,LEFT,0,1,1,
lap2_problem_section_v0_1,105.440000,111.640000,3251,105,1780899119.436339140,108.960791588,30.045881,12.294753,18,101,813,7,2,5,-1.666666667,0.445652174,23,583,560,233,-87,BOTH,LEFT,0,0,4,
lap2_problem_section_v0_1,105.440000,111.640000,3252,106,1780899119.468293905,108.992746353,30.226619,12.450173,17,102,826,7,3,4,-1.230769231,0.448598131,17,581,564,229,-91,BOTH,LEFT,0,4,4,
lap2_problem_section_v0_1,105.440000,111.640000,3253,107,1780899119.504354715,109.028807163,30.470597,12.599864,16,100,857,9,2,6,-1.428571429,0.444444444,19,602,583,240,-80,BOTH,LEFT,0,11,19,
lap2_problem_section_v0_1,105.440000,111.640000,3254,108,1780899119.536018610,109.060471058,30.462599,12.651836,17,104,841,9,1,6,-1.151515152,0.467741935,30,576,546,233,-87,BOTH,LEFT,0,7,37,
lap2_problem_section_v0_1,105.440000,111.640000,3255,109,1780899119.573276281,109.097728729,30.483239,12.636994,16,106,830,7,1,5,-1.250000000,0.447761194,28,581,553,234,-86,BOTH,LEFT,0,1,7,
lap2_problem_section_v0_1,105.440000,111.640000,3256,110,1780899119.604254723,109.128707170,30.570000,12.743343,16,110,846,5,1,4,-1.181818182,0.426470588,28,584,556,236,-84,BOTH,LEFT,0,2,3,
lap2_problem_section_v0_1,105.440000,111.640000,3257,111,1780899119.636390448,109.160842896,30.857273,12.960098,16,117,838,8,1,5,-1.250000000,0.469135802,28,578,550,233,-87,BOTH,LEFT,0,3,6,
lap2_problem_section_v0_1,105.440000,111.640000,3258,112,1780899119.672055721,109.196508169,31.311563,13.519134,17,119,893,8,3,4,-1.321428571,0.389830508,28,589,561,238,-82,BOTH,LEFT,0,5,11,
lap2_problem_section_v0_1,105.440000,111.640000,3259,113,1780899119.704487562,109.228940010,31.575412,13.818608,16,121,814,10,4,6,-0.108695652,0.444444444,-450,576,1026,63,-257,BOTH,STRAIGHT,0,175,465,center_jump;lane_width_jump
lap2_problem_section_v0_1,105.440000,111.640000,3260,114,1780899119.736455441,109.260907888,31.835327,14.208237,18,126,848,10,4,6,-0.145833333,0.384615385,-323,587,910,132,-188,BOTH,STRAIGHT,0,69,116,lane_width_jump
lap2_problem_section_v0_1,105.440000,111.640000,3261,115,1780899119.772678852,109.297131300,32.090398,14.256877,16,130,834,8,3,5,-0.132075472,0.385964912,-355,590,945,117,-203,BOTH,STRAIGHT,0,15,35,
lap2_problem_section_v0_1,105.440000,111.640000,3262,116,1780899119.803780317,109.328232765,32.261009,14.556182,16,131,788,10,3,7,-0.116666667,0.363636364,-394,618,1012,112,-208,BOTH,STRAIGHT,0,5,67,
lap2_problem_section_v0_1,105.440000,111.640000,3263,117,1780899119.839618683,109.364071131,32.479801,14.695199,17,132,738,9,2,7,-0.115942029,0.385542169,-388,588,976,100,-220,BOTH,STRAIGHT,0,12,36,
lap2_problem_section_v0_1,105.440000,111.640000,3264,118,1780899119.871775150,109.396227598,32.721960,14.810867,17,137,757,6,2,4,-0.136363636,0.404494382,-322,586,908,132,-188,BOTH,STRAIGHT,0,32,68,
lap2_problem_section_v0_1,105.440000,111.640000,3265,119,1780899119.904922724,109.429375172,33.073778,15.291963,16,136,803,7,2,5,-0.129870130,0.385542169,-323,589,912,133,-187,BOTH,STRAIGHT,0,1,4,
lap2_problem_section_v0_1,105.440000,111.640000,3266,120,1780899119.938918591,109.463371038,33.370511,15.580576,16,145,828,11,3,8,-0.129870130,0.350000000,-315,600,915,142,-178,BOTH,STRAIGHT,0,9,3,
lap2_problem_section_v0_1,105.440000,111.640000,3267,121,1780899119.972415686,109.496868134,33.604616,15.843171,17,146,887,8,2,6,-0.128571429,0.365853659,-307,588,895,140,-180,BOTH,STRAIGHT,0,2,20,
lap2_problem_section_v0_1,105.440000,111.640000,3268,122,1780899120.011414051,109.535866499,33.981491,16.055489,16,145,835,9,4,5,-0.128571429,0.385416667,-294,579,873,142,-178,BOTH,STRAIGHT,0,2,22,
