segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,suspicious_reasons
lap1_problem_section_v3_fixed,37.440000,43.640000,1141,24,1780899048.715720415,38.240172863,55.946506,45.017176,16,235,1289,22,12,10,-0.730434783,0.727272727,40,557,517,298,-22,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1142,25,1780899048.747730732,38.272183180,53.247741,43.458711,16,236,1212,21,11,10,-0.730769231,0.780821918,39,556,517,297,-23,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1143,26,1780899048.784356833,38.308809280,51.125923,41.673179,16,236,1230,22,11,11,-0.761904762,0.674418605,38,556,518,297,-23,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1144,27,1780899048.816606045,38.341058493,49.206080,39.687764,16,235,1249,20,12,8,-0.706521739,0.754901961,38,556,518,297,-23,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1145,28,1780899048.847639561,38.372092009,47.192017,37.308116,16,235,1259,25,15,10,-0.728155340,0.701923077,41,559,518,300,-20,BOTH,BOTH,STRAIGHT,0,3,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1146,29,1780899048.884940624,38.409393072,45.622045,34.808634,16,235,1279,25,15,10,-0.767441860,0.731343284,41,560,519,300,-20,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1147,30,1780899048.917047739,38.441500187,44.269645,32.832851,16,235,1351,23,12,11,-0.726190476,0.717391304,42,562,520,302,-18,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1148,31,1780899048.957524300,38.481976748,43.101946,31.305886,16,235,1365,25,12,13,-0.705882353,0.777777778,42,562,520,302,-18,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1149,32,1780899048.983292580,38.507745028,41.850298,29.729994,16,235,1297,20,10,10,-0.729166667,0.702702703,42,561,519,301,-19,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1150,33,1780899049.017113924,38.541566372,40.655455,28.454945,16,205,1341,21,10,11,-0.724137931,0.683168317,42,561,519,301,-19,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
