segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap2_problem_section_v2,104.000000,115.000000,3409,306,1780899124.732902288,114.257354736,173.823139,53.020018,40,236,590,11,0,11,,0.808988764,,441,,209,-111,RIGHT,BOTH,STRAIGHT,0,9,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3410,307,1780899124.767706394,114.292158842,174.119957,52.922824,38,236,656,11,0,11,,0.806818182,,450,,218,-102,RIGHT,BOTH,STRAIGHT,0,9,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3411,308,1780899124.802237511,114.326689959,174.210398,52.896557,54,236,607,10,0,10,,0.783018868,,459,,226,-94,RIGHT,BOTH,STRAIGHT,0,8,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3412,309,1780899124.832116842,114.356569290,172.367642,52.732883,37,236,561,7,0,7,,0.805194805,,467,,233,-87,RIGHT,BOTH,STRAIGHT,0,7,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3413,310,1780899124.869723797,114.394176245,169.971534,52.419662,30,236,494,7,0,7,,0.757575758,,475,,184,-136,RIGHT,BOTH,STRAIGHT,0,49,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3414,311,1780899124.900851965,114.425304413,168.524446,52.083644,51,236,434,6,0,6,,0.750000000,,484,,208,-112,RIGHT,BOTH,STRAIGHT,0,24,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3415,312,1780899124.933268547,114.457720995,167.367614,51.702545,54,236,421,6,0,6,,0.734939759,,493,,226,-94,RIGHT,BOTH,STRAIGHT,0,18,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3416,313,1780899124.968423128,114.492875576,166.443366,51.341016,48,236,410,5,0,5,,0.726027397,,501,,239,-81,RIGHT,BOTH,STRAIGHT,0,13,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3417,314,1780899125.008409977,114.532862425,165.206435,50.923837,29,236,423,7,0,7,,0.705882353,,511,,253,-67,RIGHT,BOTH,STRAIGHT,0,14,,1,1,0,1,90,success,1,1,0,success,0,-180,323,503,-270,413,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3418,315,1780899125.031162024,114.555614471,164.474759,50.563391,53,236,1774,20,2,3,-0.757142857,0.658536585,22,526,504,274,-46,BOTH,BOTH,STRAIGHT,0,21,179,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,0,-180,323,503,-270,413,FULL_FALLBACK,lane_width_jump;v2_local_first_used
lap2_problem_section_v2,104.000000,115.000000,3419,316,1780899125.067572832,114.592025280,163.967585,50.344158,54,236,660,12,6,6,-0.786666667,0.784810127,29,528,499,278,-42,BOTH,BOTH,STRAIGHT,0,4,5,1,1,1,1,90,success,1,1,0,success,0,112,436,616,22,526,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3420,317,1780899125.099327087,114.623779535,163.222031,49.989140,51,236,708,14,7,7,-0.729729730,0.772727273,33,535,502,284,-36,BOTH,BOTH,STRAIGHT,0,6,3,1,1,1,1,90,success,1,1,0,success,0,119,438,618,29,528,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3421,318,1780899125.136694431,114.661146879,162.720952,49.879388,47,236,751,15,8,7,-0.774193548,0.841269841,33,543,510,288,-32,BOTH,BOTH,STRAIGHT,0,4,8,1,1,1,1,90,success,1,1,0,success,0,123,445,625,33,535,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3422,319,1780899125.168885231,114.693337679,162.296761,49.783328,46,236,774,17,8,9,-0.803921569,0.725000000,33,544,511,288,-32,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,123,453,633,33,543,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3423,320,1780899125.199194670,114.723647118,162.686207,49.801121,48,236,779,20,9,11,-0.843750000,0.800000000,31,542,511,286,-34,BOTH,BOTH,STRAIGHT,0,2,0,1,1,1,1,90,success,1,1,0,success,0,123,454,634,33,544,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3424,321,1780899125.236617088,114.761069536,162.959815,49.874554,57,236,820,15,8,7,-0.750000000,0.857142857,21,542,521,281,-39,BOTH,BOTH,STRAIGHT,0,5,10,1,1,1,1,90,success,1,1,0,success,0,121,452,632,31,542,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3425,322,1780899125.267341137,114.791793585,163.787344,50.056212,66,236,754,16,8,8,-0.823529412,0.666666667,20,540,520,280,-40,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,111,452,632,21,542,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3426,323,1780899125.298944712,114.823397160,165.134034,50.476048,57,236,818,18,9,9,-0.814814815,0.851851852,19,540,521,279,-41,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,110,450,630,20,540,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3427,324,1780899125.335814714,114.860267162,165.889304,50.656291,59,236,847,18,9,9,-0.840000000,0.617021277,20,541,521,280,-40,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,109,450,630,19,540,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3428,325,1780899125.367453575,114.891906023,166.141477,50.716067,53,236,868,16,8,8,-0.846153846,0.725490196,18,534,516,276,-44,BOTH,BOTH,STRAIGHT,0,4,5,1,1,1,1,90,success,1,1,0,success,0,110,451,631,20,541,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3429,326,1780899125.403823614,114.928276062,167.057088,50.999763,52,236,923,18,10,8,-0.844444444,0.674157303,17,531,514,274,-46,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,0,108,444,624,18,534,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3430,327,1780899125.435262203,114.959714651,167.811491,51.307308,56,236,842,16,9,7,-0.866666667,0.728813559,15,531,516,273,-47,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,107,441,621,17,531,LOCAL,v2_local_first_used;v2_local_accept
lap2_problem_section_v2,104.000000,115.000000,3431,328,1780899125.467937708,114.992390156,168.282457,51.512430,61,236,758,15,7,8,-0.892857143,0.644444444,15,530,515,272,-48,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,105,441,621,15,531,LOCAL,v2_local_first_used;v2_local_accept
