segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,suspicious_reasons
lap2_problem_section_v0_1,104.000000,115.000000,3210,107,1780899118.064981699,107.589434147,26.509844,7.914866,16,77,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,1,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3211,108,1780899118.095094919,107.619547367,26.500028,8.016071,16,79,11,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,2,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3212,109,1780899118.127860069,107.652312517,26.599744,8.158558,16,80,5,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,3,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3213,110,1780899118.165196896,107.689649343,26.480000,8.157473,16,82,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,4,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3214,111,1780899118.195801497,107.720253944,26.539872,8.227973,16,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,5,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3215,112,1780899118.227777004,107.752229452,26.509858,8.203572,16,83,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,6,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3216,113,1780899118.262741327,107.787193775,26.571037,8.155421,16,80,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,7,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3217,114,1780899118.294864416,107.819316864,26.475625,8.221005,16,82,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,8,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3218,115,1780899118.331521511,107.855973959,26.473011,8.245969,16,81,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,9,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3219,116,1780899118.362819672,107.887272120,26.595739,8.467031,16,82,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,10,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3220,117,1780899118.395777941,107.920230389,26.682415,8.511342,17,83,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,11,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3221,118,1780899118.431970596,107.956423044,26.874503,8.551316,18,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,12,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3222,119,1780899118.462742090,107.987194538,27.035568,8.614271,17,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,13,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3223,120,1780899118.495527506,108.019979954,26.745938,8.655401,17,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,14,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3224,121,1780899118.531471491,108.055923939,26.787685,8.755527,17,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,15,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3225,122,1780899118.562907457,108.087359905,27.025881,8.864490,16,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,16,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3226,123,1780899118.601916790,108.126369238,27.038210,8.934879,16,85,5,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,17,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3227,124,1780899118.632880449,108.157332897,26.819957,9.026924,16,84,8,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,18,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3228,125,1780899118.664240122,108.188692570,26.871037,9.136534,17,85,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,19,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3229,126,1780899118.700647116,108.225099564,27.203239,9.280256,16,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,20,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3230,127,1780899118.732601643,108.257054090,27.275355,9.448316,17,85,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,21,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3231,128,1780899118.763970852,108.288423300,27.359418,9.558683,16,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,22,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3232,129,1780899118.801489115,108.325941563,27.480327,9.584855,17,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,23,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3233,130,1780899118.833215714,108.357668161,27.552457,9.712159,17,88,12,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,24,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3234,131,1780899118.869791508,108.394243956,27.934602,9.994785,17,88,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,25,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3235,132,1780899118.901304007,108.425756454,28.015469,10.399482,16,90,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,26,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3236,133,1780899118.931888819,108.456341267,28.321165,10.497668,18,92,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,27,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3237,134,1780899118.968499422,108.492951870,28.370682,10.496918,16,92,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,28,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3238,135,1780899118.999143362,108.523595810,28.501420,10.555620,17,91,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,29,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3239,136,1780899119.036871910,108.561324358,28.378835,10.765705,17,92,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,30,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3240,137,1780899119.068634987,108.593087435,28.505938,10.898389,16,91,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,31,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3241,138,1780899119.098753214,108.623205662,28.306051,10.833084,18,94,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,32,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3242,139,1780899119.138428211,108.662880659,28.715199,11.049804,17,94,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,33,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3243,140,1780899119.170402527,108.694854975,28.667599,11.135566,16,95,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,34,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3244,141,1780899119.200842142,108.725294590,28.810682,11.277422,17,95,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,35,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3245,142,1780899119.237714767,108.762167215,29.008750,11.469827,16,97,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,36,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3246,143,1780899119.271024704,108.795477152,29.081719,11.404624,17,95,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,37,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3247,144,1780899119.304440737,108.828893185,29.318281,11.483084,17,96,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,38,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3248,145,1780899119.337234735,108.861687183,29.492685,11.655154,17,96,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,39,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3249,146,1780899119.367237806,108.891690254,29.422656,11.831087,16,101,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,40,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3250,147,1780899119.405404568,108.929857016,29.658480,12.045051,17,98,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,41,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3251,148,1780899119.436339140,108.960791588,30.045881,12.294753,18,101,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,42,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3252,149,1780899119.468293905,108.992746353,30.226619,12.450173,17,102,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,43,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3253,150,1780899119.504354715,109.028807163,30.470597,12.599864,16,100,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,44,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3254,151,1780899119.536018610,109.060471058,30.462599,12.651836,17,104,4,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,45,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3255,152,1780899119.573276281,109.097728729,30.483239,12.636994,16,106,8,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,46,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3256,153,1780899119.604254723,109.128707170,30.570000,12.743343,16,110,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,47,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3257,154,1780899119.636390448,109.160842896,30.857273,12.960098,16,117,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,48,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3258,155,1780899119.672055721,109.196508169,31.311563,13.519134,17,119,36,1,1,0,-0.147058824,,-339,,,0,-320,LEFT,LEFT,STRAIGHT,0,287,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,center_jump;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3259,156,1780899119.704487562,109.228940010,31.575412,13.818608,16,121,47,1,1,0,-0.130434783,,-375,,,0,-320,LEFT,LEFT,STRAIGHT,0,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3260,157,1780899119.736455441,109.260907888,31.835327,14.208237,18,126,56,1,1,0,-0.148148148,,-317,,,0,-320,LEFT,LEFT,STRAIGHT,0,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3261,158,1780899119.772678852,109.297131300,32.090398,14.256877,16,130,56,1,1,0,-0.156862745,,-297,,,0,-320,LEFT,LEFT,STRAIGHT,0,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3262,159,1780899119.803780317,109.328232765,32.261009,14.556182,16,131,4,0,0,0,,,,,,0,-320,NONE,NONE,STRAIGHT,1,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3263,160,1780899119.839618683,109.364071131,32.479801,14.695199,17,132,55,1,1,0,-0.140000000,,-321,,,0,-320,LEFT,LEFT,STRAIGHT,0,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3264,161,1780899119.871775150,109.396227598,32.721960,14.810867,17,137,6,0,0,0,,,,,,0,-320,NONE,NONE,STRAIGHT,1,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3265,162,1780899119.904922724,109.429375172,33.073778,15.291963,16,136,56,1,1,0,-0.127659574,,-329,,,0,-320,LEFT,LEFT,STRAIGHT,0,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3266,163,1780899119.938918591,109.463371038,33.370511,15.580576,16,145,74,1,1,0,-0.111111111,,-369,,,0,-320,LEFT,LEFT,STRAIGHT,0,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3267,164,1780899119.972415686,109.496868134,33.604616,15.843171,17,146,300,5,1,4,-0.116279070,0.347826087,-344,597,941,126,-194,BOTH,BOTH,STRAIGHT,0,126,422,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,center_jump;lane_width_jump;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3268,165,1780899120.011414051,109.535866499,33.981491,16.055489,16,145,332,4,1,3,-0.142857143,0.384615385,-266,580,846,157,-163,BOTH,BOTH,STRAIGHT,0,31,95,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3269,166,1780899120.041455984,109.565908432,34.369119,16.200787,17,145,82,1,1,0,-0.150000000,,-246,,,107,-213,LEFT,LEFT,STRAIGHT,0,50,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3270,167,1780899120.073596001,109.598048449,34.383920,16.537012,16,149,340,3,0,3,,0.387096774,,576,,222,-98,RIGHT,RIGHT,STRAIGHT,0,115,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,center_jump;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3271,168,1780899120.110347033,109.634799480,34.948196,16.952931,16,164,335,3,1,2,-0.111111111,0.385245902,-306,573,879,133,-187,BOTH,BOTH,STRAIGHT,0,89,33,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,center_jump;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3272,169,1780899120.138765335,109.663217783,35.518437,17.342080,16,169,349,3,0,3,,0.387096774,,575,,195,-125,RIGHT,RIGHT,STRAIGHT,0,62,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3273,170,1780899120.171411276,109.695863724,35.810341,17.729941,16,176,331,4,0,4,,0.368421053,,577,,197,-123,RIGHT,RIGHT,STRAIGHT,0,2,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3274,171,1780899120.206791162,109.731243610,36.211818,18.190792,16,206,350,3,0,3,,0.392857143,,569,,189,-131,RIGHT,RIGHT,STRAIGHT,0,8,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3275,172,1780899120.238450050,109.762902498,36.844403,18.547640,16,229,321,2,0,2,,0.383928571,,570,,190,-130,RIGHT,RIGHT,STRAIGHT,0,1,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3276,173,1780899120.276417017,109.800869465,37.182415,19.031747,16,219,342,2,0,2,,0.383838384,,567,,187,-133,RIGHT,RIGHT,STRAIGHT,0,3,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3277,174,1780899120.306808710,109.831261158,37.689134,19.243228,16,234,333,4,0,4,,0.349206349,,574,,194,-126,RIGHT,RIGHT,STRAIGHT,0,7,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3278,175,1780899120.338551760,109.863004208,38.105128,19.485973,16,232,340,2,0,2,,0.382978723,,562,,182,-138,RIGHT,RIGHT,STRAIGHT,0,12,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3279,176,1780899120.374691010,109.899143457,38.482173,19.782770,17,219,350,3,0,3,,0.346153846,,573,,193,-127,RIGHT,RIGHT,STRAIGHT,0,11,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3280,177,1780899120.406796455,109.931248903,39.411463,20.588728,16,234,341,4,0,4,,0.342105263,,571,,191,-129,RIGHT,RIGHT,STRAIGHT,0,2,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3281,178,1780899120.438595772,109.963048220,40.091534,21.351309,17,235,357,5,0,4,,0.392857143,,555,,175,-145,RIGHT,RIGHT,STRAIGHT,0,16,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3282,179,1780899120.474482298,109.998934746,40.647528,21.436758,17,235,355,3,0,3,,0.375000000,,556,,176,-144,RIGHT,RIGHT,STRAIGHT,0,1,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3283,180,1780899120.506863832,110.031316280,41.337017,21.874628,16,235,368,4,1,3,-2.846153846,0.360655738,3,558,555,210,-110,BOTH,BOTH,LEFT,0,34,324,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,lane_width_jump;v0_2_local_first_used
lap2_problem_section_v0_1,104.000000,115.000000,3284,181,1780899120.542409182,110.066861629,41.839347,22.045333,16,235,90,2,2,0,-2.545454545,,1,,,258,-62,LEFT,BOTH,LEFT,0,48,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3285,182,1780899120.574558496,110.099010944,42.302358,22.439427,16,235,87,1,1,0,-2.533333333,,0,,,241,-79,LEFT,BOTH,LEFT,0,17,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3286,183,1780899120.607797146,110.132249594,42.894631,22.743464,16,235,85,1,1,0,-2.384615385,,-2,,,228,-92,LEFT,BOTH,LEFT,0,13,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3287,184,1780899120.642514229,110.166966677,43.415980,22.962749,18,235,73,1,1,0,-2.416666667,,-4,,,226,-94,LEFT,RIGHT,LEFT,0,2,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3288,185,1780899120.674479008,110.198931456,44.269673,23.194143,17,235,65,1,1,0,-2.400000000,,-6,,,224,-96,LEFT,RIGHT,LEFT,0,2,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3289,186,1780899120.706709385,110.231161833,45.002543,23.384778,17,235,54,1,1,0,-3.000000000,,-5,,,225,-95,LEFT,RIGHT,LEFT,0,1,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3290,187,1780899120.744019270,110.268471718,45.791705,23.589646,16,235,40,1,1,0,-2.714285714,,-6,,,224,-96,LEFT,RIGHT,LEFT,0,1,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3291,188,1780899120.774434805,110.298887253,46.792557,23.803586,16,235,33,1,1,0,-3.285714286,,-6,,,224,-96,LEFT,RIGHT,LEFT,0,0,,1,1,1,0,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3292,189,1780899120.810524702,110.334977150,47.641960,23.927093,16,235,226,4,1,3,-4.166666667,0.424657534,-5,527,532,191,-129,BOTH,RIGHT,LEFT,0,33,23,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3293,190,1780899120.842514515,110.366966963,48.486193,24.129748,16,235,227,3,1,2,-5.000000000,0.404580153,-5,523,528,189,-131,BOTH,RIGHT,LEFT,0,2,4,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3294,191,1780899120.874581814,110.399034262,49.712230,24.301025,16,235,224,3,0,3,,0.418604651,,518,,235,-85,RIGHT,RIGHT,STRAIGHT,0,46,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3295,192,1780899120.910711050,110.435163498,50.879389,24.549011,16,235,224,2,0,2,,0.416666667,,515,,232,-88,RIGHT,RIGHT,STRAIGHT,0,3,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,104.000000,115.000000,3296,193,1780899120.942700624,110.467153072,52.081236,24.897439,16,235,220,3,0,3,,0.403100775,,512,,229,-91,RIGHT,RIGHT,STRAIGHT,0,3,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
