segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,suspicious_reasons
lap1_problem_section_v0_2,37.440000,43.640000,1142,25,1780899048.747730732,38.272183180,53.247741,43.458711,16,236,1063,20,11,9,-0.733333333,0.728395062,41,555,514,298,-22,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1143,26,1780899048.784356833,38.308809280,51.125923,41.673179,16,236,1054,17,9,8,-0.705882353,0.756097561,39,555,516,297,-23,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1144,27,1780899048.816606045,38.341058493,49.206080,39.687764,16,235,993,17,9,8,-0.722222222,0.755102041,39,556,517,297,-23,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1145,28,1780899048.847639561,38.372092009,47.192017,37.308116,16,235,992,17,8,9,-0.745454545,0.716981132,40,559,519,299,-21,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1146,29,1780899048.884940624,38.409393072,45.622045,34.808634,16,235,990,16,8,8,-0.724770642,0.752475248,43,561,518,302,-18,BOTH,BOTH,STRAIGHT,0,3,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1147,30,1780899048.917047739,38.441500187,44.269645,32.832851,16,235,942,15,6,9,-0.702479339,0.732283465,44,561,517,302,-18,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1148,31,1780899048.957524300,38.481976748,43.101946,31.305886,16,235,906,12,6,6,-0.716981132,0.752688172,42,560,518,301,-19,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1149,32,1780899048.983292580,38.507745028,41.850298,29.729994,16,235,888,12,7,5,-0.750000000,0.726495726,42,559,517,300,-20,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1150,33,1780899049.017113924,38.541566372,40.655455,28.454945,16,205,879,16,6,10,-0.727272727,0.736842105,42,559,517,300,-20,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1151,34,1780899049.051377058,38.575829506,39.542585,27.554249,16,206,809,10,4,6,-0.723214286,0.678899083,42,560,518,301,-19,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1152,35,1780899049.085232496,38.609684944,38.684744,26.616827,16,194,819,14,5,9,-0.720588235,0.757142857,42,560,518,301,-19,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1153,36,1780899049.116716862,38.641169310,37.805369,25.681266,16,211,756,10,4,6,-0.724137931,0.622641509,42,561,519,301,-19,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1154,37,1780899049.151552439,38.676004887,36.959020,24.741359,16,197,814,14,6,8,-0.730434783,0.770833333,41,560,519,300,-20,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1155,38,1780899049.185659170,38.710111618,35.883778,23.857022,16,186,804,14,5,9,-0.725663717,0.746666667,41,557,516,299,-21,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1156,39,1780899049.221279383,38.745731831,34.975142,23.022621,16,191,798,12,4,8,-0.722222222,0.700000000,41,555,514,298,-22,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1157,40,1780899049.252894402,38.777346849,34.108224,21.953691,16,183,793,12,3,9,-0.701754386,0.673469388,38,555,517,296,-24,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1158,41,1780899049.284784794,38.809237242,33.129631,20.957539,16,184,789,11,4,7,-0.707964602,0.674242424,38,554,516,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1159,42,1780899049.322873116,38.847325563,32.279460,19.953708,16,185,783,14,6,8,-0.728155340,0.685185185,38,555,517,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1160,43,1780899049.353472710,38.877925158,31.734687,18.902706,16,184,746,9,3,6,-0.728813559,0.674418605,38,555,517,296,-24,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1161,44,1780899049.384252071,38.908704519,31.237543,17.604445,16,175,741,10,4,6,-0.728971963,0.674603175,38,554,516,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1162,45,1780899049.419263363,38.943715811,30.478722,16.241209,16,174,711,13,3,10,-0.727272727,0.676470588,38,554,516,296,-24,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1163,46,1780899049.451606274,38.976058722,29.848338,14.843142,16,166,611,9,1,8,-0.727272727,0.754098361,35,554,519,294,-26,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1164,47,1780899049.488855124,39.013307571,29.348977,13.497446,16,152,664,11,3,8,-0.750000000,0.673076923,36,551,515,293,-27,BOTH,BOTH,STRAIGHT,0,1,4,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1165,48,1780899049.522134781,39.046587229,28.869105,12.055191,16,158,647,13,2,11,-0.731182796,0.729411765,36,554,518,295,-25,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1166,49,1780899049.551890373,39.076342821,28.488097,10.815270,16,134,633,10,2,8,-0.731182796,0.674603175,36,554,518,295,-25,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1167,50,1780899049.589223385,39.113675833,28.260568,9.875742,16,121,610,11,2,9,-0.719512195,0.658536585,37,554,517,295,-25,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1168,51,1780899049.620099783,39.144552231,27.967472,9.069086,16,105,604,13,2,11,-0.777777778,0.692307692,36,554,518,295,-25,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1169,52,1780899049.651673079,39.176125526,27.644020,8.569281,16,91,594,9,3,6,-0.753086420,0.652173913,40,557,517,298,-22,BOTH,BOTH,STRAIGHT,0,3,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1170,53,1780899049.690046787,39.214499235,27.657230,8.368581,16,74,592,10,2,8,-0.756410256,0.700000000,40,558,518,299,-21,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1171,54,1780899049.719451666,39.243904114,27.507955,8.171981,16,75,571,10,2,8,-0.746835443,0.678571429,41,558,517,299,-21,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1172,55,1780899049.757228613,39.281681061,27.257244,8.057125,16,72,547,8,2,6,-0.756756757,0.701754386,43,561,518,302,-18,BOTH,BOTH,STRAIGHT,0,3,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1173,56,1780899049.790033340,39.314485788,27.230057,7.907934,16,74,529,8,1,7,-0.771428571,0.651376147,44,562,518,303,-17,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1174,57,1780899049.820105791,39.344558239,26.966932,7.760578,16,75,409,7,0,7,,0.649122807,,563,,303,-17,RIGHT,RIGHT,STRAIGHT,0,0,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1175,58,1780899049.855436802,39.379889250,27.061207,7.623691,16,74,322,6,0,6,,0.660714286,,563,,303,-17,RIGHT,RIGHT,STRAIGHT,0,0,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1176,59,1780899049.889664650,39.414117098,26.702869,7.476467,16,71,261,4,0,4,,0.653225806,,564,,304,-16,RIGHT,RIGHT,STRAIGHT,0,1,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1177,60,1780899049.924863815,39.449316263,26.593665,7.436476,16,72,260,5,0,5,,0.675000000,,565,,305,-15,RIGHT,RIGHT,STRAIGHT,0,1,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap1_problem_section_v0_2,37.440000,43.640000,1178,61,1780899049.957159042,39.481611490,26.485043,7.393502,16,73,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,1,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1179,62,1780899049.989326954,39.513779402,26.597827,7.377290,16,73,1,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,2,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1180,63,1780899050.024988174,39.549440622,26.469276,7.378029,16,75,1,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,3,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1181,64,1780899050.056925297,39.581377745,26.221435,7.309028,16,72,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,4,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1182,65,1780899050.089092255,39.613544703,26.375284,7.401834,16,75,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,5,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1183,66,1780899050.126743317,39.651195765,26.350071,7.455586,16,76,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,6,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1184,67,1780899050.157560825,39.682013273,26.581705,7.517812,17,76,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,7,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1185,68,1780899050.193269253,39.717721701,26.496051,7.570426,16,76,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,8,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1186,69,1780899050.224613428,39.749065876,26.426790,7.585262,16,76,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,9,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1187,70,1780899050.257180691,39.781633139,26.420057,7.601837,16,75,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,10,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1188,71,1780899050.292533636,39.816986084,26.401563,7.658915,16,77,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,11,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1189,72,1780899050.323448896,39.847901344,26.565895,7.707849,17,77,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,12,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1190,73,1780899050.355710030,39.880162477,26.730540,7.870583,17,77,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,13,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1191,74,1780899050.392768860,39.917221308,26.745682,8.018638,17,78,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,14,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1192,75,1780899050.424583197,39.949035645,26.595597,8.124820,16,76,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,15,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1193,76,1780899050.460457087,39.984909534,26.892756,8.125011,17,78,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,16,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1194,77,1780899050.492415190,40.016867638,26.682259,8.203415,16,77,1,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,17,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1195,78,1780899050.524332762,40.048785210,26.794006,8.314087,16,76,2,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,18,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1196,79,1780899050.560432911,40.084885359,27.106321,8.390133,18,79,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,19,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1197,80,1780899050.591747761,40.116200209,27.233040,8.500387,17,79,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,20,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1198,81,1780899050.624491930,40.148944378,27.180014,8.717987,16,79,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,21,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1199,82,1780899050.660998583,40.185451031,27.140440,8.843392,18,79,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,22,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1200,83,1780899050.691807032,40.216259480,27.464957,8.998386,17,80,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,23,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1201,84,1780899050.728313446,40.252765894,27.550256,9.068901,17,79,6,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,24,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap1_problem_section_v0_2,37.440000,43.640000,1202,85,1780899050.760976315,40.285428762,27.542386,9.078638,17,79,0,0,0,0,,,,,,305,-15,NONE,NONE,STRAIGHT,25,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
