segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap1_problem_section_baseline,0.000000,10.000000,39,39,1780899011.783964872,1.308417320,137.543665,47.985345,24,235,476,5,3,2,-0.516129032,0.837837838,51,600,549,325,5,BOTH,STRAIGHT,0,0,0,
lap1_problem_section_baseline,0.000000,10.000000,40,40,1780899011.814458132,1.338910580,137.470469,48.040819,16,235,478,5,3,2,-0.533333333,0.839080460,55,600,545,327,7,BOTH,STRAIGHT,0,2,4,
lap1_problem_section_baseline,0.000000,10.000000,41,41,1780899011.855104446,1.379556894,137.453480,48.046882,37,235,522,6,3,3,-0.538461538,0.850000000,55,600,545,327,7,BOTH,STRAIGHT,0,0,0,
lap1_problem_section_baseline,0.000000,10.000000,42,42,1780899011.882068396,1.406520844,137.431264,48.057327,16,235,479,8,5,3,-0.512820513,0.839285714,52,599,547,325,5,BOTH,STRAIGHT,0,2,2,
lap1_problem_section_baseline,0.000000,10.000000,43,43,1780899011.912972450,1.437424898,137.517060,48.012677,19,235,476,6,4,2,-0.565217391,0.854545455,59,599,540,329,9,BOTH,STRAIGHT,0,4,7,
lap1_problem_section_baseline,0.000000,10.000000,44,44,1780899011.949123144,1.473575592,137.482386,48.027717,19,235,522,6,4,2,-0.488372093,0.818181818,47,601,554,324,4,BOTH,STRAIGHT,0,5,14,
lap1_problem_section_baseline,0.000000,10.000000,45,45,1780899011.983625412,1.508077860,137.443807,48.045566,29,235,522,6,4,2,-0.508771930,0.837837838,51,600,549,325,5,BOTH,STRAIGHT,0,1,5,
lap1_problem_section_baseline,0.000000,10.000000,46,46,1780899012.016314268,1.540766716,137.526293,47.997633,28,235,476,6,4,2,-0.598130841,0.836734694,63,600,537,331,11,BOTH,STRAIGHT,0,6,12,
lap1_problem_section_baseline,0.000000,10.000000,47,47,1780899012.049432278,1.573884726,137.480682,48.023145,17,235,478,6,3,3,-0.592592593,0.839285714,60,599,539,329,9,BOTH,STRAIGHT,0,2,2,
lap1_problem_section_baseline,0.000000,10.000000,48,48,1780899012.082828999,1.607281446,137.443409,48.032599,16,235,521,6,4,2,-0.553846154,0.870967742,57,598,541,327,7,BOTH,STRAIGHT,0,2,2,
lap1_problem_section_baseline,0.000000,10.000000,49,49,1780899012.122104406,1.646556854,137.481349,48.010209,17,235,475,6,4,2,-0.600000000,0.836734694,60,600,540,330,10,BOTH,STRAIGHT,0,3,1,
lap1_problem_section_baseline,0.000000,10.000000,50,50,1780899012.151181459,1.675633907,137.499986,47.991252,22,235,475,6,3,3,-0.530303030,0.840000000,55,599,544,327,7,BOTH,STRAIGHT,0,3,4,
