segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap2_problem_section_baseline,20.000000,30.000000,597,0,1780899030.487526655,20.011979103,122.799886,55.050730,16,236,676,6,2,4,-0.754901961,0.586956522,65,622,557,343,23,BOTH,STRAIGHT,0,23,,
lap2_problem_section_baseline,20.000000,30.000000,598,1,1780899030.518532515,20.042984962,122.751293,55.001380,16,236,663,7,2,5,-0.755102041,0.545454545,65,628,563,346,26,BOTH,STRAIGHT,0,3,6,
lap2_problem_section_baseline,20.000000,30.000000,599,2,1780899030.549484015,20.073936462,122.775000,54.940699,16,236,655,6,2,4,-0.753968254,0.575757576,66,624,558,345,25,BOTH,STRAIGHT,0,1,5,
lap2_problem_section_baseline,20.000000,30.000000,600,3,1780899030.585921288,20.110373735,122.998693,54.958349,16,236,643,6,2,4,-0.756097561,0.623762376,65,599,534,332,12,BOTH,STRAIGHT,0,13,24,
lap2_problem_section_baseline,20.000000,30.000000,601,4,1780899030.617277861,20.141730309,123.380753,55.052010,16,236,656,5,1,4,-0.753731343,0.607843137,66,599,533,332,12,BOTH,STRAIGHT,0,0,1,
lap2_problem_section_baseline,20.000000,30.000000,602,5,1780899030.650386095,20.174838543,123.354531,55.127123,16,236,656,7,3,4,-0.750000000,0.623376623,65,597,532,331,11,BOTH,STRAIGHT,0,1,1,
lap2_problem_section_baseline,20.000000,30.000000,603,6,1780899030.684129953,20.208582401,123.643707,55.115835,16,235,664,7,2,5,-0.754545455,0.625000000,65,595,530,330,10,BOTH,STRAIGHT,0,1,2,
lap2_problem_section_baseline,20.000000,30.000000,604,7,1780899030.717836857,20.242289305,123.585313,55.099982,16,236,671,8,3,5,-0.752688172,0.607142857,64,595,531,329,9,BOTH,STRAIGHT,0,1,1,
lap2_problem_section_baseline,20.000000,30.000000,605,8,1780899030.753223181,20.277675629,123.722670,55.152213,16,236,689,8,3,5,-0.750000000,0.571428571,65,619,554,342,22,BOTH,STRAIGHT,0,13,23,
lap2_problem_section_baseline,20.000000,30.000000,606,9,1780899030.785012245,20.309464693,123.767827,55.158925,16,236,695,8,3,5,-0.724137931,0.564102564,64,617,553,340,20,BOTH,STRAIGHT,0,2,1,
