segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,suspicious_reasons
lap2_problem_section_v0_1,105.440000,111.640000,3170,24,1780899116.721667767,106.246120214,52.317670,41.323945,16,235,1086,18,9,9,-0.801724138,0.649350649,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3171,25,1780899116.758110285,106.282562733,50.008125,39.518636,16,235,1080,18,10,8,-0.785714286,0.607594937,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3172,26,1780899116.788255692,106.312708139,48.152685,37.623280,16,235,1012,18,8,10,-0.794117647,0.671875000,55,576,521,315,-5,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3173,27,1780899116.825162172,106.349614620,46.506349,35.799844,16,235,993,15,8,7,-0.782258065,0.675675676,53,575,522,314,-6,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3174,28,1780899116.856188774,106.380641222,45.038082,34.013136,16,235,1005,19,11,8,-0.785714286,0.677419355,53,575,522,314,-6,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3175,29,1780899116.888282537,106.412734985,43.873920,32.384493,16,235,950,17,9,8,-0.777777778,0.658536585,53,575,522,314,-6,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3176,30,1780899116.924912691,106.449365139,42.890866,30.822811,16,235,902,13,7,6,-0.782258065,0.669724771,53,575,522,314,-6,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3177,31,1780899116.957606316,106.482058764,41.773324,29.454446,16,235,895,15,8,7,-0.769230769,0.626086957,53,575,522,314,-6,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3178,32,1780899116.987499952,106.511952400,40.863991,28.386178,16,233,873,15,6,9,-0.766666667,0.673267327,52,575,523,313,-7,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3179,33,1780899117.024239302,106.548691750,39.654517,27.448206,16,206,875,15,6,9,-0.778688525,0.669902913,51,574,523,312,-8,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3180,34,1780899117.055464029,106.579916477,38.682060,26.436449,16,202,858,14,6,8,-0.779816514,0.631578947,50,574,524,312,-8,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3181,35,1780899117.092112303,106.616564751,37.665412,25.533147,16,196,804,11,5,6,-0.781250000,0.696969697,49,574,525,311,-9,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3182,36,1780899117.125254631,106.649707079,36.795455,24.618046,16,201,802,12,4,8,-0.780219780,0.686567164,49,573,524,311,-9,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3183,37,1780899117.156235456,106.680687904,35.847798,23.726857,16,199,809,12,4,8,-0.775700935,0.650602410,48,570,522,309,-11,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3184,38,1780899117.191874266,106.716326714,35.017358,22.780666,16,191,792,13,5,8,-0.760683761,0.622222222,48,568,520,308,-12,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3185,39,1780899117.223500729,106.747953176,34.122386,21.759029,16,185,794,13,4,9,-0.775862069,0.625000000,47,567,520,307,-13,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3186,40,1780899117.255518198,106.779970646,33.299375,20.797359,16,195,786,13,4,9,-0.776785714,0.647887324,46,566,520,306,-14,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3187,41,1780899117.293936253,106.818388700,32.370000,19.628109,16,185,782,12,5,7,-0.776785714,0.623529412,45,565,520,305,-15,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3188,42,1780899117.326393843,106.850846291,31.399205,18.341890,16,191,776,11,6,5,-0.760000000,0.621359223,44,565,521,304,-16,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3189,43,1780899117.361971378,106.886423826,30.844134,17.000971,16,175,732,9,3,6,-0.780000000,0.647058824,44,564,520,304,-16,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3190,44,1780899117.395616055,106.920068502,30.238111,15.848754,16,176,724,9,4,5,-0.783018868,0.582278481,44,565,521,304,-16,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3191,45,1780899117.422928572,106.947381020,29.712926,14.710452,16,183,660,11,3,8,-0.781818182,0.623931624,44,561,517,302,-18,BOTH,BOTH,STRAIGHT,0,2,4,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3192,46,1780899117.459341526,106.983793974,29.418892,13.622652,16,174,654,9,2,7,-0.783505155,0.651685393,42,561,519,301,-19,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3193,47,1780899117.491887808,107.016340256,28.832372,12.628156,16,170,654,9,4,5,-0.767441860,0.625000000,41,558,517,299,-21,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3194,48,1780899117.523783684,107.048236132,28.511293,11.667748,16,165,656,10,3,7,-0.773809524,0.648648649,39,558,519,298,-22,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3195,49,1780899117.558941841,107.083394289,28.229773,10.746870,16,153,636,10,2,8,-0.777777778,0.649122807,38,557,519,297,-23,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3196,50,1780899117.592744350,107.117196798,27.997528,9.969581,16,140,622,10,2,8,-0.764705882,0.670103093,37,556,519,296,-24,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3197,51,1780899117.628523588,107.152976036,27.632685,9.260130,16,112,597,10,2,8,-0.800000000,0.625000000,37,555,518,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3198,52,1780899117.662224531,107.186676979,27.682486,8.824472,16,111,586,8,2,6,-0.805970149,0.625000000,37,554,517,295,-25,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3199,53,1780899117.693482876,107.217935324,27.296023,8.518924,16,79,567,10,2,8,-0.800000000,0.621951220,35,554,519,294,-26,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3200,54,1780899117.730679989,107.255132437,27.301023,8.365613,16,73,340,5,0,5,,0.604651163,,553,,292,-28,RIGHT,RIGHT,STRAIGHT,0,2,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3201,55,1780899117.761324644,107.285777092,26.909148,8.221002,16,74,268,5,0,5,,0.623529412,,551,,290,-30,RIGHT,RIGHT,STRAIGHT,0,2,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3202,56,1780899117.792197943,107.316650391,27.047756,8.055716,16,75,263,5,0,5,,0.714285714,,555,,294,-26,RIGHT,RIGHT,STRAIGHT,0,4,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3203,57,1780899117.828613520,107.353065968,26.817074,8.029337,16,75,267,3,0,3,,0.622807018,,549,,288,-32,RIGHT,RIGHT,STRAIGHT,0,6,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3204,58,1780899117.860447168,107.384899616,26.639119,8.004278,16,77,267,3,0,3,,0.625000000,,549,,288,-32,RIGHT,RIGHT,STRAIGHT,0,0,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3205,59,1780899117.896301985,107.420754433,26.584432,7.884722,16,76,262,5,0,5,,0.581818182,,552,,291,-29,RIGHT,RIGHT,STRAIGHT,0,3,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3206,60,1780899117.929931164,107.454383612,26.500426,7.816289,16,77,262,3,0,3,,0.602150538,,549,,288,-32,RIGHT,RIGHT,STRAIGHT,0,3,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3207,61,1780899117.959368229,107.483820677,26.567017,7.835862,16,79,262,4,0,4,,0.647727273,,549,,288,-32,RIGHT,RIGHT,STRAIGHT,0,0,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3208,62,1780899117.995633602,107.520086050,26.591207,7.842687,16,78,263,3,0,3,,0.676056338,,550,,289,-31,RIGHT,RIGHT,STRAIGHT,0,1,,1,1,0,1,90,success,1,1,0,success,v0_2_local_first_used;v0_2_local_accept
lap2_problem_section_v0_1,105.440000,111.640000,3209,63,1780899118.027787924,107.552240372,26.422045,7.872184,16,77,277,4,0,4,,0.636363636,,548,,287,-33,RIGHT,RIGHT,STRAIGHT,0,2,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3210,64,1780899118.064981699,107.589434147,26.509844,7.914866,16,77,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,1,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3211,65,1780899118.095094919,107.619547367,26.500028,8.016071,16,79,11,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,2,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3212,66,1780899118.127860069,107.652312517,26.599744,8.158558,16,80,5,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,3,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3213,67,1780899118.165196896,107.689649343,26.480000,8.157473,16,82,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,4,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3214,68,1780899118.195801497,107.720253944,26.539872,8.227973,16,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,5,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3215,69,1780899118.227777004,107.752229452,26.509858,8.203572,16,83,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,6,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3216,70,1780899118.262741327,107.787193775,26.571037,8.155421,16,80,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,7,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3217,71,1780899118.294864416,107.819316864,26.475625,8.221005,16,82,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,8,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3218,72,1780899118.331521511,107.855973959,26.473011,8.245969,16,81,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,9,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3219,73,1780899118.362819672,107.887272120,26.595739,8.467031,16,82,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,10,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3220,74,1780899118.395777941,107.920230389,26.682415,8.511342,17,83,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,11,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3221,75,1780899118.431970596,107.956423044,26.874503,8.551316,18,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,12,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3222,76,1780899118.462742090,107.987194538,27.035568,8.614271,17,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,13,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3223,77,1780899118.495527506,108.019979954,26.745938,8.655401,17,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,14,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3224,78,1780899118.531471491,108.055923939,26.787685,8.755527,17,84,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,15,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3225,79,1780899118.562907457,108.087359905,27.025881,8.864490,16,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,16,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3226,80,1780899118.601916790,108.126369238,27.038210,8.934879,16,85,5,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,17,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3227,81,1780899118.632880449,108.157332897,26.819957,9.026924,16,84,8,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,18,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3228,82,1780899118.664240122,108.188692570,26.871037,9.136534,17,85,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,19,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3229,83,1780899118.700647116,108.225099564,27.203239,9.280256,16,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,20,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3230,84,1780899118.732601643,108.257054090,27.275355,9.448316,17,85,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,21,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3231,85,1780899118.763970852,108.288423300,27.359418,9.558683,16,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,22,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
lap2_problem_section_v0_1,105.440000,111.640000,3232,86,1780899118.801489115,108.325941563,27.480327,9.584855,17,86,0,0,0,0,,,,,,287,-33,NONE,NONE,STRAIGHT,23,0,,1,0,0,0,90,fallback_after_local_fail:no_local_line,1,0,1,no_local_line,mode_NONE;hough_0;v0_2_local_first_used
